name_of_company,college_name,region,year,source,salary
Honeywell Automation,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Kpit Cummins,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Atos Origin,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Syntel,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cap Gemini,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Newgen Software Tech Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cybage Software Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
"Bmc Software Pvt, Ltd.",MIT college of engineering,Pune,2018.0,placement_companies.csv,
Krawler Networks Tld.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Eaton Technologies Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Godrej Infotech Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Qualex Systems Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
S1 Services Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
2 Wire,MIT college of engineering,Pune,2018.0,placement_companies.csv,
3D Plm Software Solutions Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Adani Enterprises Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Adobe Systems India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ador Welding Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Adp Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Advent Softwareltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Aftek Infosys Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Aker Powergas Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Al Naboodah Construction Group Llc,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Alcatel-Lucent India Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Altair Industrial Technologies,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Amararaja,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ambuja Cement,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Amdocs Development Centre,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Anglo Eastern Ship Mgmt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ansys Fluent India Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Apollo Technologies,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Asian Paints,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Atlas Copco I Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Atos Origin India Pvt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Autoline Industries Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Avaya,MIT college of engineering,Pune,2018.0,placement_companies.csv,
B&R Industrial Automation Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
B.L.Kashyap & Company,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Bajaj Auto Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Baker Huges,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Baker Oil Tools,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Baker Oil Treating (I) Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Barclays Technology Centre India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Basf,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Baxter I Pvt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Bcs Innovations,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Behr Group,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Benchmark Group,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Bg Expolration And Gas,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Bharat Forge Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Bitwise Solutions Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Blue Star Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Bmc Software,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Bosch Chasis,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Business Development Bureau,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cadbury India,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Caepro,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cairn Energy,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Calsoft Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Carraro India,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ceratizit India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cerner Health Care Solutions Pvt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cisco Systems (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cognizant Technology Solutions Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Comau India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Covelix Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cummins Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Cybermedia Software,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Deepak Fertilizers,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Dell International Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Delphi,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Demag Cranes & Components (I) Pvt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Depa India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Diamler Crysler (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Disha Technologies Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Dun & Bradstreet Information Services India Pvt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Dynatech Furnaces,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Eaton Technologies Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Eds Electronic Data Systems (I) Pvt.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Emerson Design Engineering Centre,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Empower Services,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ensim India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Essar Energy,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Essar Steels Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ethix Software Solutions Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Fds Infotech (P) Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Fedility Business Services (I) Pvt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Finolex Industries Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
First Futures Software Engineering Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Fiserve,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Fleetguard Filters Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Forbes Marshall,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Freescale,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Freescale Semicondutors India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
G S Lab,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Gameloft Software Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Gati Pvt. Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ge Energy Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Gea Process Engineering (I) Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Genral Motors India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Geometric Software Solutions,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Giesecke & Devrient India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Godrej & Boyce,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Google,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Harbinger Systems Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hemant Tools Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hensel India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hexaware Technologies Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hindustan Unilever Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hitachi Home & Life Solutions India Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Honda R & D (India) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Honeywell Automation ( I ) Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hp Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hsbc,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Hsbc Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Huco Electronic Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ibm Global Services (I) Pvt. Ltd .,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Idea Cellular Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Iflex Solutions,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Inautix Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Indian Army,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Indiasoft Technologies Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Indigo Architects Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Indus Software,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Infobeans Systems (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ismt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Itc Foods Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Itd Cementation India Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Jataayu Software,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Jda Software,MIT college of engineering,Pune,2018.0,placement_companies.csv,
John Deere Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Johnson Controls,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Josts Engineering Company Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Kale Consultants Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Kalyani Carpenter Special Steels Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Kimberly-Clark India,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Kirloskar Group Of Companies,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Kpit Cummins Infosystems Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Krawler Networks,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ktms Engineering Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Kuraray Co. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
L & T Infotech Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
L&T Ecc Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Larsen & Tourbro Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Lg Electronics,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Light Bulb Technology Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
M&M Ltd. (Auto),MIT college of engineering,Pune,2018.0,placement_companies.csv,
M&M (Fes),MIT college of engineering,Pune,2018.0,placement_companies.csv,
Magus Infotech India (Pvt.) Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mahindra Bristlecone Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mahindra Composites Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Marvell Infotech,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mastek Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Meltek Infosystems Pvt Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mico Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Microsoft India (R&D) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mindtree,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Modelcam Technologies,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mondragon Asia India,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Morgan Stanley Financial Services Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mphasis (An Eds Company),MIT college of engineering,Pune,2018.0,placement_companies.csv,
Mu Sigma Business Solutions,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Murugappa Group,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Neilsoft Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Ness Technologies Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Newgen Software Tech Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Nexti Technologies,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Nihilent,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Nikhil Comforts,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Niko Resources Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Nse. It Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Nvidia,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Onida Electricals Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Optra Systems,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Opus Software Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Oracle (Iflex Solutions),MIT college of engineering,Pune,2018.0,placement_companies.csv,
Pangea3 Legal Database Sys. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Patni Computer Systems Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Peninsula Land Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Perot Systems,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Persistent Systems Pvt. Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Petronet Lng Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Piaggio,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Polaris,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Powerica Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Praj Industries Ltd.,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Protivity Consulting Pvt. Ltd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
Punj Lloyd,MIT college of engineering,Pune,2018.0,placement_companies.csv,
